,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
143,242,ALO,76.991,33.0,2.0,21.38,24.527,31.084,251.0,276.0,278.0,300.0,HARD,21.0,Aston Martin,2.0,27.210646,15.314967,1.0
144,246,ALO,77.169,37.0,2.0,21.428,24.685,31.056,251.0,276.0,275.0,295.0,HARD,25.0,Aston Martin,2.0,37.335503,-7.7765775,1.0
145,247,ALO,77.077,38.0,2.0,21.44,24.678,30.959,250.0,278.0,277.0,300.0,HARD,26.0,Aston Martin,2.0,28.845617,12.344462,1.0
146,248,ALO,77.026,39.0,2.0,21.407,24.609,31.01,253.0,277.0,278.0,299.0,HARD,27.0,Aston Martin,2.0,39.427166,-13.175086,1.0
147,249,ALO,77.255,40.0,2.0,21.485,24.642,31.128,252.0,275.0,276.0,302.0,HARD,28.0,Aston Martin,2.0,38.745808,-7.6089745,1.0
148,252,ALO,76.258,43.0,3.0,21.284,24.228,30.746,249.0,279.0,279.0,302.0,HARD,2.0,Aston Martin,2.0,38.432213,-8.1881275,1.0
149,253,ALO,76.368,44.0,3.0,21.251,24.215,30.902,252.0,276.0,275.0,299.0,HARD,3.0,Aston Martin,2.0,38.252464,-6.3927035,1.0
150,254,ALO,76.052,45.0,3.0,21.146,24.334,30.572,253.0,277.0,278.0,299.0,HARD,4.0,Aston Martin,2.0,36.469563,-5.682233,1.0
151,256,ALO,77.367,47.0,3.0,20.936,25.485,30.946,252.0,271.0,277.0,299.0,HARD,6.0,Aston Martin,2.0,31.120466,12.783623,1.0
152,257,ALO,76.045,48.0,3.0,21.103,24.236,30.706,254.0,278.0,277.0,300.0,HARD,7.0,Aston Martin,2.0,36.649536,-9.560632,1.0
153,258,ALO,75.895,49.0,3.0,21.055,24.182,30.658,252.0,279.0,278.0,300.0,HARD,8.0,Aston Martin,2.0,37.797066,-7.0385327,1.0
154,259,ALO,76.264,50.0,3.0,21.314,24.289,30.661,253.0,276.0,275.0,299.0,HARD,9.0,Aston Martin,2.0,28.176851,13.111852,1.0
155,260,ALO,76.185,51.0,3.0,21.096,24.347,30.742,254.0,278.0,277.0,299.0,HARD,10.0,Aston Martin,2.0,-10.418099,16.970526,0.0
