,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
148,271,HAM,82.056,62.0,3.0,29.784,29.215,23.057,275.0,241.0,247.0,288.0,MEDIUM,16.0,Mercedes,4.0,20.673388,36.676357,2
149,273,HAM,82.252,64.0,3.0,29.83,29.13,23.292,277.0,241.0,244.0,289.0,MEDIUM,18.0,Mercedes,4.0,19.79875,34.78419,2
150,274,HAM,82.669,65.0,3.0,29.962,29.469,23.238,280.0,239.0,247.0,290.0,MEDIUM,19.0,Mercedes,4.0,19.19055,31.966627,2
151,275,HAM,82.342,66.0,3.0,29.859,29.271,23.212,277.0,244.0,245.0,293.0,MEDIUM,20.0,Mercedes,4.0,20.858923,34.20992,2
152,276,HAM,81.995,67.0,3.0,29.931,28.962,23.102,279.0,242.0,248.0,290.0,MEDIUM,21.0,Mercedes,4.0,22.823236,35.520752,2
153,278,HAM,82.35,69.0,3.0,29.861,29.171,23.318,282.0,244.0,245.0,292.0,MEDIUM,23.0,Mercedes,4.0,25.247597,30.050291,2
154,279,HAM,83.429,70.0,3.0,30.07,29.39,23.969,283.0,241.0,224.0,291.0,MEDIUM,24.0,Mercedes,4.0,8.21197,-20.855562,0
155,281,PIA,85.617,2.0,1.0,30.599,30.983,24.035,276.0,235.0,244.0,288.0,MEDIUM,4.0,McLaren,2.0,-7.983401,-21.169085,0
156,283,PIA,84.885,4.0,1.0,30.363,30.575,23.947,277.0,234.0,245.0,290.0,MEDIUM,6.0,McLaren,2.0,7.2057366,-14.268156,0
157,284,PIA,84.927,5.0,1.0,30.553,30.473,23.901,276.0,236.0,244.0,288.0,MEDIUM,7.0,McLaren,2.0,2.211284,-16.211739,0
158,285,PIA,84.841,6.0,1.0,30.445,30.378,24.018,278.0,237.0,243.0,286.0,MEDIUM,8.0,McLaren,2.0,4.5407295,-17.38003,0
159,288,PIA,84.98,9.0,1.0,30.523,30.437,24.02,278.0,238.0,242.0,287.0,MEDIUM,11.0,McLaren,2.0,5.1072736,-18.20397,0
160,291,PIA,85.008,12.0,1.0,30.607,30.416,23.985,278.0,237.0,242.0,287.0,MEDIUM,14.0,McLaren,2.0,4.518969,-18.671106,0
